basic_moving_percentage,basic_km,basic_trips,basic_avg_speed,basic_ignition_total_duration_in_sec,basic_ignition_moving_duration_in_sec,basic_fuel_consumed,can_km,can_fuel_consumed,country_code,vehcile_model
0.55,410.39,9,33.22,40557.0,22104.442221423404,86.24,,,SA,Volvo FH12 2007
0.54,409.5,14,9.14,39667.0,21460.442533138503,85.71,,,SA,2011 Volvo fh
0.27,329.77,12,24.58,57747.0,15455.728367767148,69.81,,,SA,9281
0.67,452.07,8,20.88,36910.0,24811.172115348018,93.99,,,KW,2004 Volvo fh12
0.46,179.99,8,20.75,21016.0,9744.631557394485,37.75,,,AE,2012 Volvo fh
0.4,515.96,21,31.57,65937.0,26461.00579994108,109.28,,,SA," vfh12, 2015"
0.62,98.64,44,32.68,13100.0,8102.589766568258,23.06,,,AE,H unicorn
0.68,151.41,14,25.79,20779.0,14143.716959507785,32.55,152.47000000000003,12.200000000000044,AE,TOYOTA RUSH 2022
0.59,497.25,17,43.71,38044.0,22525.22380337824,103.81,,,AE,"Vfh12, 2015"
0.49,451.73,12,22.92,45168.0,22341.419964701865,94.87,,,AE,2011 Volvo fh
0.59,173.53,3,40.33,22898.0,13451.015774395826,36.62,175.87999999988824,71.91000000000349,AE,2012 Volvo fh
0.0,0.0,0,0.0,6195.0,0.0,0.0,,,AE,Volvo FH 2007
0.43,425.91,24,15.79,54698.0,23663.040539130907,90.56,,,AE,"Volvo fh, 2006"
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2006 Volvo fh12 
0.0,5.25,9,4.22,6552.0,0.0,1.5,,,SA,Volvo Fh12 2011
0.01,0.09,1,110.0,463.0,3.010906682183745,0.07,,,AE,"Volvo Fh13, 2010"
0.37,433.42,20,21.3,56435.0,21161.747254468497,91.37,,,AE,2006 volvo fh12
0.05,40.12,14,5.14,29710.0,1531.67877465698,8.72,,,SA,2011 Volvo fh
0.87,443.64,5,62.2,28970.0,25295.93746429898,91.7,,,AE,2013 Volvo fh12
0.48,612.47,12,30.58,66783.0,32282.532355792297,128.39,,,SA,862476052265245
0.56,489.93,11,37.91,52644.0,29352.436500281885,103.41,,,SA,2012 volvo fh
0.17,152.44,14,31.5,70812.0,12105.560702968334,33.83,,,AE,Volvo FH12 2000
0.79,565.43,13,47.08,40427.0,31821.084190380952,117.33,,,SA,38287 dxb
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.32,66.48,14,22.29,11502.0,3623.223485152423,14.78,,,AE,H unicorn
0.48,34.43,6,13.83,8202.0,3903.042394807463,7.85,,,AE,Volvo FH12 2007
0.12,104.12,16,17.81,44516.0,5397.129570988296,22.54,,,AE,Volvo FH12 2003
0.7,439.44,4,42.0,38046.0,26690.044385626537,91.65,387.3799999998882,172.69000000000233,AE,2008 Volvo fh12
0.71,442.02,21,25.19,40331.0,28774.11637094556,92.96,,,BH,2014 Volvo fh
0.3,106.75,11,23.18,18725.0,5549.76612833589,22.69,,,AE,2011 Volvo fh
0.52,165.49,6,22.0,18978.0,9910.812170605845,34.67,170.75999999977648,77.59999999997672,AE,2014/Volvo FH
0.77,235.17,20,29.85,26826.0,20748.89056040352,50.33,1940.859999999986,21.4,AE,Toyota rush 2022
0.5,88.76,24,25.38,11727.0,5838.198451763956,19.6,,,AE,H unicorn
0.0,0.0,0,0.0,21860.0,0.0,0.0,,,AE,Volvo FH 2008
0.52,366.3,9,22.67,31785.0,16658.329511444317,76.24,,,SA,"Volvo fh, 2008"
0.86,825.45,13,43.62,49883.0,43094.904341566624,170.09,,,AE,2013 Volvo fh
0.0,344.81,9,23.89,0.0,21318.53268896573,69.41,,,AE,351742100659681
0.0,0.12,1,1.0,1095.0,0.0,0.07,,,AE,"Volvo fh, 2006"
0.88,611.68,9,38.78,43254.0,37954.27615625851,126.64,,,AE,2005 Volvo fh12
0.69,296.88,24,42.62,29013.0,20121.781920130736,63.15,0.0,28.59999999999991,AE,Toyota rush 2022
0.43,38.23,3,17.0,7504.0,3250.8873992900803,7.8,0.0,16.59000000002561,AE,2014 Volvo fh
0.61,597.94,11,26.64,65284.0,40086.54968040962,126.41,,,AE,2011 Volvo fh
8.24,114.13,2,37.5,711.0,5856.423886289462,18.16,,,KW,Volvo fh
0.0,0.0,0,0.0,14259.0,0.0,0.0,,,SA,Volvo FH12 2008
0.0,4.75,11,2.09,37208.0,0.0,1.5,,,KW,2011 Volvo fh
0.29,171.14,7,34.57,33564.0,9872.407371015688,36.17,175.61999999999534,74.29999999999927,AE,2012 Volvo fh
0.52,97.59,5,15.0,10898.0,5644.736467817383,20.4,,,KW,2009Volvo fh
0.0,10.39,26,1.08,57870.0,0.0,3.38,,,SA,2011 Volvo fh
0.0,2.6,2,9.5,1672.0,0.0,0.62,,,AE,"Vfh12, 2015"
0.67,223.18,8,25.5,21212.0,14109.27521796633,46.64,,,AE,2012 Volvo Fh
0.65,477.87,7,43.57,43771.0,28500.872173892887,99.73,,,SA,Volvo FH12 2006
0.27,157.74,14,11.14,32190.0,8631.775703275089,33.87,,,SA,2016 MAN
0.0,7.44,2,22.0,37556.0,0.0,1.59,,,AE,Volvo FH12 2012
0.28,195.32,32,10.12,70668.0,19759.905031472063,44.68,,,AE,2015 Volvo fh
0.0,0.0,0,0.0,12461.0,0.0,0.0,,,AE,2015 Volvo fh
0.88,445.44,8,26.38,27601.0,24380.30892692897,91.78,,,AE,354017111282998
0.55,770.21,14,29.71,66601.0,36556.53951955002,160.9,,,AE,2013 Volvo fh12
0.0,0.0,0,0.0,1898.0,0.0,0.0,,,AE,2004 Volvo fh12
0.42,447.05,16,31.31,55458.0,23431.67836573981,94.44,,,SA,Volvo FH12 2007
0.26,301.24,7,40.29,55622.0,14409.632675552051,63.87,,,SA,Volvo FH12 2012
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,"volvo fh12, 2006"
0.0,0.35,1,6.0,3427.0,0.0,0.12,,,SA,2012 Volvo fh
0.65,374.19,8,24.5,35027.0,22752.13237521717,78.51,358.2599999997765,125.5900000000256,AE,2014 Volvo fh
0.75,321.5,5,52.6,22796.0,17015.748031874748,66.46,,,AE,Volvo FH480 2008
0.0,2.25,3,8.0,5595.0,0.0,0.6,,,SA,addtional
0.0,312.6,8,27.5,0.0,19802.817562537875,62.92,299.5,136.21999999997206,AE,2014 Volvo fh
0.0,178.89,3,16.67,0.0,12871.573702741036,35.93,203.87999999988824,94.19000000000231,AE,2008 Volvo fh12
0.89,61.57,4,22.0,6953.0,6160.576889720305,12.89,,,AE,2014 Volvo fh12
0.4,57.43,3,30.67,13749.0,5506.921400914492,12.36,,,AE,2016 VOLVO FH
0.0,0.14,2,5.5,1517.0,0.0,0.13,,,AE,350424062352586
0.4,99.53,7,11.71,14928.0,6033.910962344914,20.97,,,SA,2012 volvo fh
0.34,104.82,11,12.64,14607.0,5027.584037634262,22.27,,,SA,2011 Volvo fh
0.2,123.78,14,14.57,35711.0,7199.720710811665,26.31,,,AE,359633108599866
0.29,15.24,2,16.5,6232.0,1799.0985607211512,3.15,,,AE,2013 Volvo fh12
0.08,42.65,10,14.3,23142.0,1966.7016524451287,9.03,,,SA,862476050161008
0.46,519.13,13,27.77,60166.0,27819.932907845105,109.21,,,AE,2012 Volvo fh12
0.62,189.13,11,25.64,15832.0,9779.269470022473,39.51,,,SA,Volvo FH 2007
0.11,74.16,34,19.88,15785.0,1695.1810999954707,16.53,,,AE,Honda Unicorn
0.41,245.04,10,9.7,29493.0,12066.29034696772,51.65,,,AE,2013 volvo fh12
0.76,351.68,12,27.42,29695.0,22519.86782640533,73.75,,,BH,2012 volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,VOLVO FH 2009
0.32,43.47,4,11.0,11423.0,3695.054186813793,9.67,,,AE,2005 Volvo fh12
0.76,773.44,8,38.5,53699.0,40550.37718391717,160.27,,,SA,2015 Volvo fh
0.73,956.68,15,33.13,68307.0,49787.18764565106,198.45,,,AE,2012 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.75,616.58,9,37.78,42489.0,31786.241291199967,127.58,,,SA,2013 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,350424062352727
0.0,9.42,1,21.0,8973.0,0.0,1.93,,,AE,2013 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2007 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2016 VOLVO FH
0.54,228.69,10,21.3,37673.0,20400.48264367308,49.34,,,AE,2001 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.0,0.15,1,1.0,1673.0,0.0,0.08,,,AE,38287 dxb
0.0,1.08,7,1.86,6533.0,0.0,0.57,,,AE,2013 Volvo fh
0.7,541.11,9,52.0,39572.0,27770.63690372508,112.23,,,SA,2013 Volvo fh
0.93,457.53,8,39.88,29247.0,27183.723185700703,94.35,,,SA,2008 Volvo fh12
0.2,121.72,7,20.14,34081.0,6942.881514660305,25.55,,,SA,2013 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2008 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,VOLVO FH 2009
0.67,437.22,9,32.0,33421.0,22253.913643970296,91.1,,,AE,2013 Volvo fh
0.0,0.0,0,0.0,2888.0,0.0,0.0,,,AE,2009 Volvo fh
0.0,26.92,17,4.18,46062.0,0.0,6.23,,,SA,2011/ Volvo FH
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2004
0.48,371.17,14,22.29,37349.0,18078.45030525558,78.24,,,SA,862476050160836
0.89,292.66,4,32.75,20605.0,18246.591094017724,60.63,,,AE,2009Volvo fh
0.72,311.19,8,33.0,27582.0,19786.844972509392,65.13,299.2400000002235,97.0,AE,2014 Volvo fh
0.75,733.62,9,39.44,59629.0,44670.57604574972,152.88,706.0,188.0,AE,2014 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,Toyota Hiace
0.81,454.72,9,45.0,28629.0,23170.52224950595,93.99,,,SA,"volvo fh12, 2015"
0.88,121.02,2,35.5,8038.0,7056.053371550745,24.69,,,AE,2012 Volvo fh12
0.43,370.27,16,18.31,43900.0,18847.329767141928,78.35,,,AE,2010 Volvo fh
0.85,235.01,10,30.3,19841.0,16915.958154358013,49.11,,,AE,2012 Volvo fh
0.59,417.73,11,36.64,42356.0,24844.337344319447,87.63,,,SA,Volvo FH12 2012
0.61,161.01,30,36.33,22514.0,13762.541596396131,35.42,,,AE,H unicorn
1.07,878.86,22,32.59,41053.0,43902.6137877046,179.89,,,SA,357073299980231
0.0,6.79,5,11.8,8471.0,0.0,1.61,,,AE,VOLVO FH 2009
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Honda unicorn
0.75,181.9,21,36.67,19289.0,14450.621529257553,39.33,,,AE,H unicorn
0.41,211.46,6,26.17,32527.0,13313.462009387573,44.73,,,AE,2015 VOLVO FH
0.59,450.27,19,27.11,40805.0,24139.96242748447,94.52,,,SA,VOLVO FH 2007
0.85,406.5,4,37.5,24409.0,20823.709811620385,83.51,,,SA,2012 Volvo fh
0.0,1.51,4,9.25,30782.0,0.0,0.5,,,SA,VOLVO FH 2008
0.42,321.23,17,21.71,50907.0,21178.463282881712,68.64,310.12999999988824,98.11999999999534,AE,2014 Volvo fh
0.0,2.76,5,10.8,14702.0,5.08234887529737,0.8,0.0,12.809999999997672,AE,2007 Volvo fh12
0.49,547.57,18,22.39,58979.0,28680.036925844583,115.03,,,AE,350424062352727
0.78,562.93,7,47.14,36739.0,28658.88701173061,116.11,,,SA,Volvo FH 2008
0.0,0.0,0,0.0,23792.0,0.0,0.0,,,AE,2014 MAN
0.39,189.68,11,33.09,34285.0,13542.320285536194,40.66,,,AE,Volvo FH12 2004
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Honda Unicorn
0.45,69.87,11,11.55,15357.0,6884.596992322406,15.21,,,AE,2011 Volvo fh
0.4,264.62,14,25.07,33539.0,13494.790298208942,55.78,,,AE,2015 Volvo fh
0.53,434.31,6,52.33,44881.0,23606.856000430074,90.95,,,OM,2014 Volvo fh
0.96,983.15,5,69.0,51273.0,49294.85882636488,201.13,,,SA,2014 Volvo fh
0.09,5.19,4,24.75,1303.0,113.62182691075763,1.24,,,SA,Volvo FH 2007
0.0,10.62,26,1.96,29010.0,0.0,3.42,,,SA,2013 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2000
0.0,0.0,0,0.0,0.0,0.0,0.0,,,SA,VOLVO FH 2009
0.0,2.21,4,4.0,34300.0,0.0,0.64,,,AE,2015 Volvo fh
0.0,0.37,2,1.0,4072.0,0.0,0.17,,,SA,359633108599999
0.0,8.29,11,21.36,23007.0,10.020887505678054,2.21,,,SA,2012 Volvo fh
0.59,824.54,12,34.42,59171.0,34773.83760726448,170.8,,,SA,351742100802398
0.58,90.07,32,29.06,11392.0,6644.290387779285,20.21,,,AE,H unicorn
0.5,388.92,4,32.25,45809.0,23071.967081914656,81.87,,,SA,Volvo FH480 2008
0.21,9.33,2,26.5,2597.0,554.5890300129865,1.97,,,AE,Volvo FH 2000
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2015 MAN
0.25,16.77,7,17.57,5901.0,1471.5197019051177,3.71,16.75,6.590000000025611,AE,2004 Volvo fh12
0.06,13.58,5,18.4,19862.0,1289.2906758845322,2.97,,,SA,Volvo FH12 2007
0.0,0.0,0,0.0,30668.0,0.0,0.0,,,SA,Volvo fh 2011
0.88,129.62,4,41.0,9628.0,8471.44969342848,26.89,,,SA,2007 / Volvo fh 12
0.25,158.08,17,15.0,50148.0,12331.294686065325,34.95,,,AE,2003 Volvo FH
0.0,0.1,1,0.0,20706.0,0.0,0.07,,,SA,"Volvo fh13, 2010"
0.66,339.33,5,39.8,28418.0,18673.94018784976,70.82,,,SA,Volvo FH 2006
0.81,573.23,12,30.92,39357.0,31838.455177528736,118.71,,,AE,2007 Volvo fh12
0.77,317.42,6,32.67,21952.0,16877.365972686697,65.63,,,OM,2009 Volvo fh12
0.77,196.38,7,25.57,17017.0,13177.39405448232,41.0,189.25,74.09000000002561,AE,2014 Volvo fh
0.89,197.21,22,42.64,18422.0,16426.03581136626,42.04,,,AE,Honda Unicorn
0.68,282.94,7,37.43,22593.0,15273.451011052854,59.05,,,SA,2012 Volvo fh
0.56,449.29,11,31.73,49588.0,27582.397215602065,94.68,,,AE,2015 Volvo fh
0.0,0.0,0,0.0,272.0,0.0,0.0,,,AE,Volvo FH12 2006
0.86,207.08,30,38.4,18153.0,15593.641062750085,44.51,,,AE,H unicorn
0.92,1031.79,5,59.2,57258.0,52448.1516068506,211.63,,,SA,Volvo FH 2012
0.19,163.22,14,25.86,53000.0,9812.365669002362,35.09,,,AE,862476052263182
0.66,429.42,15,28.6,34046.0,22470.039417220003,89.86,,,SA,2012 volvo FH
0.87,274.01,5,59.4,16337.0,14255.285816286088,56.22,,,AE,357073299980231
0.0,1.89,9,0.44,14347.0,0.0,0.83,,,AE,2007 Volvo fh12
0.38,245.82,17,16.24,33339.0,12578.911139923455,52.22,,,SA,862476051334141
0.71,80.5,11,20.82,9268.0,6604.005557327563,17.15,,,AE,2014 Volvo FH
0.68,49.12,4,25.0,8012.0,5450.473961299152,10.55,,,BH,2011 Volvo fh
0.47,577.83,8,44.62,67129.0,31258.13222107925,121.36,,,SA,"Vfh12, 2015"
0.0,0.0,0,0.0,51.0,0.0,0.0,,,AE,Volvo FH12 2000
0.57,255.96,6,28.33,31551.0,17946.672337849293,53.9,242.62999999988824,82.30000000000291,AE,2014 Volvo fh
0.55,246.75,12,31.83,25677.0,14121.498401367857,51.8,,,AE,2006 Volvo fh12
0.0,1.73,1,11.0,21489.0,0.0,0.4,,,AE,351742100671413
0.81,587.54,9,33.78,43406.0,35227.102686803315,121.85,,,SA,2012 Volvo fh
0.0,0.45,2,0.5,17729.0,0.0,0.19,,,AE,2012 volvo fh12
0.28,49.9,6,31.17,15925.0,4525.279902425357,11.08,,,AE,862476050161008
0.0,0.0,0,0.0,32.0,0.0,0.0,,,AE,"Volvo fh12, 2005"
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2004
0.33,297.62,17,19.41,49265.0,16413.009718518966,63.44,,,SA,2015 Volvo fh
0.92,348.95,6,30.17,21599.0,19806.74589373372,71.88,,,SA,2011 Volvo fh
0.83,316.23,4,49.0,22515.0,18712.970482758712,65.54,,,AE,Volvo FH 2010
0.0,0.16,1,3.0,371.0,0.0,0.08,,,AE,2015 Volvo fh
0.0,0.24,1,9.0,235.0,0.0,0.1,,,AE,2014 Volvo fh
0.57,633.93,12,41.83,56389.0,32423.43237768739,132.76,,,KW,2013 Volvo fh
0.19,145.46,16,8.75,47954.0,9088.913303032035,31.63,,,AE,2006 Volvo fh12
0.66,346.8,12,23.67,28559.0,18907.7403807451,72.64,,,AE,2016 MAN
0.0,0.0,0,0.0,369.0,0.0,0.0,,,AE,2014 Volvo fh12
0.16,80.86,25,22.08,14169.0,2235.942121502713,17.42,,,AE,H unicorn
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2004
0.2,37.18,7,23.57,19354.0,3913.1456360869065,8.64,,,AE,Volvo FH 2007
0.62,672.79,16,20.44,64462.0,40044.64584966396,141.57,,,SA,2013 Volvo fh
0.79,73.78,5,15.0,10669.0,8479.155599120662,15.89,,,AE,2012 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2015 Volvo fh
0.0,0.47,4,0.25,0.0,0.0,0.29,,,SA,2009Volvo fh
0.78,883.44,15,37.73,60620.0,47318.32453888776,183.33,,,AE,2013 Volvo fh
0.65,212.4,4,25.0,20941.0,13629.093138446478,44.31,219.62999999988824,91.69000000000231,AE,2008 Volvo fh12
0.62,275.33,9,18.22,24593.0,15342.292626670798,57.77,,,AE,2008 Volvo fh12
0.88,345.67,7,29.29,30047.0,26428.25319805678,72.17,331.87999999988824,177.0,AE,2008 Volvo fh
0.29,235.35,5,40.0,55965.0,16025.597028689604,50.52,,,SA,2005 Volvo fh12
0.4,77.05,8,31.38,8073.0,3210.5207524789203,15.81,77.79000000000815,5.900000000000091,AE,TOYOTA RUSH 2022
0.0,0.0,0,0.0,89.0,0.0,0.0,0.0,0.0,AE,2004 Volvo fh12
0.62,298.45,5,32.4,25606.0,15802.413727237374,62.21,,,SA,351742101090886
0.0,0.03,1,0.0,7452.0,0.0,0.06,,,AE,2016 VOLVO FH
0.0,0.06,1,6.0,24386.0,0.0,0.06,,,SA,"Vfh12, 2015"
0.31,254.77,14,21.71,63988.0,19898.975699385475,55.57,249.12000000011176,161.40000000000873,AE,2008 Volvo fh12
0.0,6.59,4,5.25,9390.0,0.0,1.52,,,SA,2011/ Volvo FH
0.0,0.0,0,0.0,676.0,0.0,0.0,,,KW,Volvo fh
0.35,68.05,5,144.8,7520.0,2652.929296109084,13.86,,,AE,863540060171122
0.9,1050.83,7,54.43,64700.0,58149.85441301297,216.45,,,SA,2011 Volvo fh
0.0,9.7,23,4.26,32008.0,0.0,3.09,,,SA,2007 VOLVO FH 
0.7,234.82,9,32.33,20499.0,14312.050292143456,48.95,,,AE,2013  volvo fh12
0.66,90.62,10,11.5,12101.0,8040.133567893145,19.69,,,AE,2011 Volvo fh
0.47,99.0,3,27.33,11290.0,5282.504864905199,20.62,100.25,25.099999999998545,KW,2013 / Volvo fh
0.0,0.0,0,0.0,2979.0,0.0,0.0,,,KW,2012 Volvo fh12
0.06,29.59,6,18.0,19296.0,1165.949067240746,6.22,,,AE,2016 MAN
0.0,0.39,1,6.0,229.0,0.0,0.13,,,AE,2008 Volvo fh12
0.62,401.72,7,27.29,44404.0,27589.96500464333,84.65,413.12000000011176,116.90000000000146,AE,2014 Volvo fh
0.0,6.1,2,20.0,2444.0,0.0,1.32,,,AE,2016 MAN
0.51,96.48,5,11.6,12802.0,6587.094730324216,20.19,,,KW,2012 Volvo fh12
0.93,276.56,6,51.17,17357.0,16101.025552314346,57.01,,,SA,2013 Volvo fh
0.69,781.4,17,24.65,60741.0,41666.2375173214,162.85,,,AE,2011 Volvo fh
0.69,799.96,17,35.47,57050.0,39462.04989108606,166.0,,,SA,2015
0.65,294.72,11,17.91,28483.0,18544.367302303293,62.21,,,AE,2008 Volvo fh12
0.86,416.28,7,49.86,27616.0,23885.832687767088,85.97,,,AE,2014 Volvo fh
0.0,0.44,1,3.0,1046.0,0.0,0.14,,,KW,2012 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2004 volvo fh12
0.47,464.18,25,22.12,52952.0,24929.24679272372,98.11,,,SA,2010 Volvo fh
0.7,131.18,5,34.0,15753.0,11032.178901529604,28.01,,,SA,862476051334141
0.6,121.16,28,28.68,15617.0,9324.583452811474,26.8,,,AE,Honda unicorn
1.59,417.4,7,25.57,13626.0,21627.73333792713,83.16,,,AE,2012 volvo FH
0.3,73.53,5,13.8,26529.0,7891.459632778238,16.54,70.74000000022352,42.60000000000582,AE,2008/Volvo FH
0.28,212.39,8,20.62,49700.0,14015.477330507954,45.29,204.24000000022352,111.20000000001164,AE,2008 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.4,200.11,6,37.67,31162.0,12486.98352326687,42.48,,,AE,Volvo FH12 2012
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2004
0.0,0.0,0,0.0,15132.0,0.0,0.0,,,AE,351742101089375
1.05,571.96,9,35.89,32376.0,34018.31609835125,117.22,,,AE,350424062340003
0.21,164.93,13,16.85,47293.0,10096.56846089125,35.34,,,SA,2012 Volvo fh12
0.66,63.35,6,18.67,7311.0,4788.904680573617,13.51,,,AE,2004 Volvo fh12
0.23,82.45,16,12.62,29128.0,6793.811331501457,18.13,,,AE,2012 volvo fh
0.0,7.86,6,4.17,29928.0,0.0,1.87,,,SA,2012 Volvo fh12
0.0,0.03,1,0.0,402.0,0.0,0.06,,,AE,2009 Volvo fh12
0.27,144.75,11,19.09,27345.0,7371.87355135456,31.12,,,KW,2013 Volvo fh
0.68,629.72,5,69.2,46222.0,31270.89733344529,130.41,,,SA,Volvo FH12 2012
0.08,96.1,30,18.8,22669.0,1908.296355191232,20.72,,,AE,H unicorn
0.76,779.81,18,24.17,55038.0,41776.70133703884,162.02,,,SA,Mercedes Actros 2005
0.56,681.71,11,25.36,65365.0,36791.25143327413,142.95,,,AE,2012 Volvo fh
0.0,0.03,1,0.0,22401.0,0.0,0.06,,,KW,2012 Volvo fh
0.71,787.83,13,34.77,60127.0,42634.75958462774,163.76,,,SA,2014 Volvo fh
0.0,2.23,2,2.0,3707.0,0.0,0.55,,,AE,2005 Volvo fh12
0.35,338.59,7,26.71,48970.0,16979.58026248963,71.1,324.5,123.09999999999128,AE,2014 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Mercedes Actros 2004
0.65,144.5,43,28.84,19536.0,12620.311581466136,32.69,,,AE,Honda unicorn
0.81,40.13,5,22.6,6005.0,4886.210376745984,8.71,40.179999999993015,4.199999999998909,AE,Renault Symbol
0.25,208.97,18,15.89,47534.0,11657.092766260284,45.18,,,SA,9281
0.0,0.0,0,0.0,0.0,0.0,0.0,,,SA,VOLVO FH 2009
0.4,241.62,6,21.33,33633.0,13451.853944399198,50.78,,,SA,Volvo FH12 2012
0.2,218.91,15,22.2,58386.0,11862.241215953854,47.11,,,SA,Volvo FH12 2004
0.0,8.44,11,4.27,12303.0,0.0,2.24,,,SA,2014 MAN
0.64,436.15,14,15.14,44759.0,28644.71620510616,91.8,420.87000000011176,113.21999999997206,AE,2014/Volvo FH
0.38,421.13,16,26.31,64511.0,24299.54905595631,89.44,,,AE,2014 Volvo fh
0.65,251.04,9,15.89,20550.0,13388.988811861414,52.29,,,SA,2012 volvo fh
0.0,0.07,1,0.0,477.0,0.0,0.06,0.1299999998882413,0.5,AE,2013 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Mercedes Actros 2003
0.0,0.82,2,5.0,780.0,0.0,0.26,,,AE,2011 VOLVO FH
0.0,0.0,0,0.0,5785.0,0.0,0.0,,,AE,2011/ Volvo FH
0.0,1.75,1,13.0,1125.0,0.0,0.4,,,AE,862476052263182
0.6,527.69,11,37.91,46016.0,27678.20709068012,110.14,,,AE,2008 Volvo
0.31,79.88,11,13.09,24208.0,7533.577609501548,18.09,80.31999999999971,0.0,OM,2015 VOLVO FH
0.64,26.34,3,14.33,3616.0,2297.2481622014698,5.42,,,BH,2012 Volvo fh
0.82,270.76,38,35.66,28279.0,23123.53818523205,58.62,,,AE,H unicorn
0.7,480.96,10,42.7,38199.0,26583.5450308462,100.28,,,SA,351742101090886
0.73,390.63,8,26.62,31336.0,22809.72981640647,81.47,387.0,140.5899999999965,KW,2008  Volvo fh
0.18,61.3,34,21.68,10620.0,1916.199635639244,13.96,,,AE,H unicorn
0.34,134.32,12,19.33,23215.0,7908.964640570222,28.99,,,AE,Volvo FH12 2007
0.5,233.47,12,26.92,24828.0,12461.228210362531,49.24,,,SA,2015
0.17,97.03,13,12.92,25874.0,4503.914043927588,20.93,122.90999999998894,71.38000000000466,AE,2011 Volvo fh
0.45,252.45,7,47.29,37555.0,16995.995342656428,53.57,,,AE,Volvo FH12 2003
0.0,0.0,0,0.0,18127.0,0.0,0.0,,,AE,2011 VOLVO FH
0.52,630.54,14,26.86,62211.0,32546.20839274332,132.51,,,SA,2013 volvo fh12
0.21,131.61,22,27.86,43439.0,9163.332039466002,29.13,,,AE,H unicorn
0.63,387.84,9,11.11,33241.0,20959.01448278841,80.81,,,SA,2012 Volvo Fh
0.74,417.31,8,14.12,34914.0,25957.039234368607,87.22,,,AE,2011 Volvo fh
0.19,81.15,22,22.14,13823.0,2686.7458282929465,17.33,,,AE,H unicorn
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.0,2.89,3,7.67,7988.0,0.0,0.73,,,AE,"Vfh 12, 2015"
0.75,790.01,11,33.73,56268.0,42265.39019549526,163.77,,,SA,Volvo fh
0.9,557.62,13,35.23,33007.0,29865.57811238061,115.11,,,SA,350424062340086
0.37,138.11,4,24.75,25034.0,9368.564763212704,29.3,,,AE,2011 Volvo fh
0.57,443.77,11,34.09,40210.0,22861.382081539257,92.92,,,AE,Volvo FH12 2012
0.0,0.16,1,1.0,1464.0,0.0,0.08,0.2599999997764826,1.400000000023283,AE,2007 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.31,140.82,29,20.07,30688.0,9615.809376627518,31.18,,,AE,Volvo FH12 2004
0.79,559.7,8,29.38,41392.0,32552.417379118724,116.39,,,AE,2014 Volvo fh
0.69,595.25,3,64.67,43301.0,30078.076437538846,123.31,,,SA,2015 Volvo fh
0.0,0.0,0,0.0,6483.0,0.0,0.0,,,AE,2009 Volvo fh
0.51,276.32,21,34.24,33492.0,17211.603694543857,58.88,277.12999999997555,-4166.0,AE,Toyota rush 2022
0.0,0.0,0,0.0,1745.0,0.0,0.0,0.0,0.5,AE,2004 Volvo fh12
0.0,0.12,1,1.0,7110.0,0.0,0.07,,,KW,2013 Volvo fh
0.72,706.89,15,29.53,48205.0,34792.05193639345,146.58,,,SA,2006 Volvo fh12 
0.57,207.11,14,31.64,32128.0,18439.14127179913,45.11,,,AE,Volvo fh
0.7,539.54,11,28.0,45019.0,31480.15238784305,112.54,,,AE,2014 Volvo fh12
0.16,40.22,9,8.67,11990.0,1914.1448101475664,8.49,,,BH,2005 Volvo fh12
